306.00			9.99			5502.64
322.00			10.69			6363.45
338.00			9.49			6027.51
354.00			8.68			6322.58
370.00			7.97			6184.97
386.00			10.22			7226.72
402.00			9.51			7089.11
418.00			10.22			7949.93
434.00			9.50			7812.31
450.00			10.21			8673.13
466.00			9.50			8535.52
482.00			10.75			9556.83
498.00			11.04			9439.66
514.00			11.74			10300.47
530.00			11.06			9778.05
401.00			10.43			7012.81
417.00			11.14			7873.62
433.00			10.46			7351.20
449.00			11.17			8212.01
465.00			10.45			8074.40
481.00			11.16			8935.22
497.00			10.45			8797.61
513.00			10.99			8958.11
529.00			11.99			9701.75
545.00			10.98			9681.31
561.00			11.98			10424.95
217.00			8.68			4722.48
233.00			9.68			5637.30
249.00			7.18			4359.88
265.00			7.89			5220.70
281.00			7.17			5083.09
297.00			7.88			5943.90
200.00			7.68			4702.05
216.00			8.67			5616.86
232.00			6.17			4339.45
248.00			6.88			5200.27
264.00			6.17			5062.65
280.00			6.87			5923.47
202.00			9.39			5583.30
218.00			10.39			6498.11
234.00			7.89			5220.70
250.00			8.59			6081.51
266.00			7.88			5943.90
282.00			6.87			5752.29
298.00			7.58			6613.11
247.00			9.43			5563.45
263.00			10.13			6424.26
279.00			7.63			5146.85
295.00			8.34			6007.67
311.00			7.63			5870.06
327.00			8.33			6730.87
370.00			10.07			6802.35
386.00			9.35			6835.92
402.00			8.56			6439.75
418.00			9.27			7300.57
434.00			8.56			7162.95
450.00			9.26			8023.77
466.00			9.97			8884.58
482.00			9.26			8746.97
417.00			10.11			6782.50
433.00			10.81			7643.32
449.00			9.02			7226.72
465.00			9.02			7226.72
481.00			9.73			8087.53
497.00			9.01			7949.92
513.00			9.72			8810.74
356.00			9.65			6550.66
372.00			8.93			6584.23
388.00			8.15			6188.06
404.00			8.85			7048.88
420.00			8.14			6911.26
436.00			8.85			7772.08
452.00			9.55			8632.89
468.00			8.84			8495.28
484.00			9.55			9356.10
419.00			10.39			7391.63
435.00			9.39			7371.19
451.00			8.60			6975.03
467.00			9.31			7835.84
483.00			8.59			7698.23
499.00			9.30			8559.05
326.00			10.24			6319.40
342.00			9.23			6298.97
358.00			8.52			6332.54
374.00			7.73			5936.37
390.00			8.43			6797.19
406.00			7.72			6659.57
422.00			8.43			7520.39
438.00			9.13			8381.20
454.00			8.42			8243.59
470.00			9.13			9104.41
421.00			8.97			7119.50
437.00			8.18			6723.34
453.00			8.89			7584.15
469.00			8.18			7446.54
485.00			8.88			8307.36
501.00			8.17			8169.75
398.00			10.00			10000.00
437.00			10.00			10000.00
